K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
12,4,0.16666666666666666,1.3357619785232118,0.013617878271785408,4.157162057080491,0.0025919345870917643,6.802008348442246e-11
12,5,0.16666666666666666,0.21971573603269828,0.0022399665477804485,0.4664679492570114,0.0002908364876923065,7.913474809343591e-11
12,6,0.16666666666666666,0.03324080405149388,0.00033888464450079325,0.08047521888287325,5.0175215775154654e-05,1.1068426027030496e-10
12,7,0.16666666666666666,0.004347585745150833,4.4322936575174186e-05,0.007300061553588875,4.5514901196644616e-06,1.3156618319776538e-10
12,8,0.16666666666666666,0.0005540962811298645,5.648922359369552e-06,0.0011945504066467444,7.447860998680042e-07,1.6749049251805335e-10
12,9,0.16666666666666666,6.37554781029645e-05,6.499768326431397e-07,0.00010387450448133383,6.476435539086674e-08,1.9137862980195615e-10
12,10,0.16666666666666666,8.256296937485752e-06,8.417161775685462e-08,2.9811240314442065e-05,1.858690707606703e-08,2.2145917994936793e-10
12,11,0.16666666666666666,6.1212865988523236e-06,6.240553115761089e-08,5.3749105251174546e-05,3.351184365990124e-08,2.8209457278687425e-10
12,12,0.16666666666666666,4.11398063279582e-06,4.194137007240968e-08,2.6811337906203945e-05,1.671650830328671e-08,3.006244438992078e-10
12,13,0.16666666666666666,4.112766057872879e-06,4.1928987676654676e-08,2.680231069321708e-05,1.6710879957495895e-08,3.476544015852762e-10
12,14,0.16666666666666666,4.112710946616121e-06,4.1928425826266654e-08,2.68076310556136e-05,1.6714197131837925e-08,3.5212993205163157e-10
12,15,0.16666666666666666,4.112803686124672e-06,4.1929371290622384e-08,2.680851846674332e-05,1.671475042073273e-08,4.2121784710835753e-10
12,16,0.16666666666666666,4.1129180832723004e-06,4.1930537551120956e-08,2.6807660870599496e-05,1.671421572108032e-08,0.0
12,17,0.16666666666666666,4.112871097032412e-06,4.193005853397154e-08,2.6807121564116676e-05,1.671387947074736e-08,0.0
12,18,0.16666666666666666,4.1128817964524855e-06,4.193016761283625e-08,2.680708421639823e-05,1.671385618494761e-08,0.0
12,19,0.16666666666666666,4.112722086814166e-06,4.19285393987918e-08,2.68074970100582e-05,1.671411355623839e-08,0.0
12,20,0.16666666666666666,4.112846106012541e-06,4.1929803754548284e-08,2.6807515843259678e-05,1.6714125298486017e-08,0.0
11,2,0.18181818181818182,38.26585695786625,0.42984056804076026,226.41018230277,0.15247817599877575,1.4456832083024408e-11
11,3,0.18181818181818182,8.622401702372791,0.09685548267491889,30.035626957004276,0.02022778996423095,2.9847740519022236e-11
11,4,0.18181818181818182,1.7099867438099974,0.019208289889098173,4.862430918744876,0.0032746521815825566,4.979588611480055e-11
11,5,0.18181818181818182,0.3080249950118954,0.003460046353396716,0.7928074737411028,0.0005339240324120427,6.413200756217426e-11
11,6,0.18181818181818182,0.04964287375522122,0.0005576386562468848,0.10632637063877397,7.160654565389523e-05,9.01438887900995e-11
11,7,0.18181818181818182,0.007270648263910546,8.167122934748311e-05,0.016150150505271518,1.0876478549257278e-05,1.0818351167612469e-10
11,8,0.18181818181818182,0.0009979886298269822,1.1210411412329972e-05,0.0018469775643245878,1.2438653034706256e-06,1.3649193323078764e-10
11,9,0.18181818181818182,0.00012375918859587173,1.390187602093608e-06,0.0002584658398878199,1.7406637556337604e-07,1.8134644729509715e-10
11,10,0.18181818181818182,1.6078258966894408e-05,1.806071656789497e-07,3.470589466049625e-05,2.337302792840592e-08,1.8899738880801353e-10
11,11,0.18181818181818182,5.869137434466309e-06,6.592805099120307e-08,4.557148058364915e-05,3.069056420645545e-08,2.086691547618485e-10
