K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
18,4,0.1111111111111111,0.0011957133810032508,4.285711042826878e-06,0.006936130673885158,2.9168798358394806e-06,3.3751887395243323e-12
18,5,0.1111111111111111,4.194757174942801e-05,1.5034971952514066e-07,0.00018957341689498512,7.972209624511596e-08,4.156400075001897e-12
18,6,0.1111111111111111,1.3161595213071123e-06,4.717417638878371e-09,7.597560258749693e-06,3.195033565869825e-09,5.659056622769519e-12
18,7,0.1111111111111111,4.176430981185179e-07,1.4969286670231678e-09,2.5263841761535995e-06,1.0624308288699904e-09,8.773723370299418e-12
18,8,0.1111111111111111,4.21013109414899e-07,1.509007560558033e-09,2.5230780612253895e-06,1.0610404946299836e-09,7.738993689936175e-12
18,9,0.1111111111111111,4.2108400229133774e-07,1.509261656889343e-09,2.5225850825252884e-06,1.060833180250046e-09,9.659499845476538e-12
18,10,0.1111111111111111,4.2108400228968476e-07,1.5092616568834183e-09,2.522585574194942e-06,1.060833387013927e-09,1.5492804972146186e-11
18,11,0.1111111111111111,4.210840022896847e-07,1.5092616568834181e-09,3.2420316885390935e-06,1.3633850491105784e-09,1.9329909159699297e-11
18,12,0.1111111111111111,4.2108400228968455e-07,1.5092616568834175e-09,2.522585574194942e-06,1.060833387013927e-09,1.8497282879607338e-11
18,13,0.1111111111111111,4.2108400228968455e-07,1.5092616568834175e-09,2.522585574194942e-06,1.060833387013927e-09,2.3886669693903428e-11
18,14,0.1111111111111111,4.2108400228968465e-07,1.509261656883418e-09,2.522585574194942e-06,1.060833387013927e-09,2.029641469592941e-11
18,15,0.1111111111111111,4.2108400228968455e-07,1.5092616568834175e-09,2.522585574194942e-06,1.060833387013927e-09,2.3559792531201696e-11
18,16,0.1111111111111111,4.210840022896849e-07,1.509261656883419e-09,2.5225664810040705e-06,1.0608253576750819e-09,0.0
18,17,0.1111111111111111,4.210840022896846e-07,1.5092616568834177e-09,2.522557617646677e-06,1.0608216303305905e-09,0.0
18,18,0.1111111111111111,4.2108400228968455e-07,1.5092616568834175e-09,2.522585529452036e-06,1.0608333681980072e-09,0.0
18,19,0.1111111111111111,4.210840022896856e-07,1.5092616568834212e-09,2.522585574194942e-06,1.060833387013927e-09,0.0
18,20,0.1111111111111111,4.2108400228968455e-07,1.5092616568834175e-09,2.5227115503990412e-06,1.0608863643101761e-09,0.0
17,2,0.11764705882352941,0.49055661213354806,0.0018616949293180892,2.8690296008011753,0.0012774308513163748,1.056116031655536e-12
17,3,0.11764705882352941,0.030490396077879282,0.00011571307850526893,0.13739131782894384,6.117326501221731e-05,1.9814353257226366e-12
17,4,0.11764705882352941,0.001418748734340389,5.384245690238302e-06,0.008225025653649055,3.662179546668283e-06,2.035490869454792e-12
17,5,0.11764705882352941,5.268841049382743e-05,1.999560177643366e-07,0.00023836909992241634,1.0613346134748097e-07,3.8447804279533255e-12
17,6,0.11764705882352941,1.6996380141163135e-06,6.450239165658603e-09,9.798648588911826e-06,4.362832647383015e-09,4.0721086635070146e-12
17,7,0.11764705882352941,4.1443132636447926e-07,1.572794413039687e-09,2.457813886160532e-06,1.094337710596816e-09,5.08190248674823e-12
17,8,0.11764705882352941,4.141053735453236e-07,1.5715574004388788e-09,2.450375067893138e-06,1.0910255886342364e-09,6.7852935768291545e-12
17,9,0.11764705882352941,4.141662184982725e-07,1.5717883110770757e-09,2.451279551273766e-06,1.091428308416073e-09,6.895242802919949e-12
17,10,0.11764705882352941,4.141531372879489e-07,1.5717386670149503e-09,2.451313183981656e-06,1.0914432833255893e-09,8.694806844803876e-12
17,11,0.11764705882352941,4.1415317067731846e-07,1.5717387937298258e-09,3.100957938778836e-06,1.3806965736862175e-09,8.808982857741095e-12
17,12,0.11764705882352941,4.141531706773184e-07,1.5717387937298256e-09,2.4513131095649415e-06,1.091443250191666e-09,1.379368222708176e-11
17,13,0.11764705882352941,4.141522190806851e-07,1.5717351823573905e-09,2.451313183981656e-06,1.0914432833255893e-09,1.3975464557047869e-11
17,14,0.11764705882352941,4.141522190806851e-07,1.5717351823573905e-09,2.451320781023735e-06,1.0914466658964517e-09,1.7402354981314127e-11
17,15,0.11764705882352941,4.141522190806851e-07,1.5717351823573905e-09,2.4513208312293177e-06,1.0914466882504073e-09,2.18236125645145e-11
17,16,0.11764705882352941,4.141529327783653e-07,1.5717378908874956e-09,2.4513297953181468e-06,1.0914506794966533e-09,0.0
17,17,0.11764705882352941,4.141522190806851e-07,1.5717351823573905e-09,2.451372614410153e-06,1.0914697446290378e-09,0.0
17,18,0.11764705882352941,4.141522190806851e-07,1.5717351823573905e-09,2.4513601793433063e-06,1.0914642079353684e-09,0.0
17,19,0.11764705882352941,4.1415317067731894e-07,1.5717387937298277e-09,2.451320781023735e-06,1.0914466658964517e-09,0.0
17,20,0.11764705882352941,4.141522190806851e-07,1.5717351823573905e-09,2.4512887881013497e-06,1.0914324210988144e-09,0.0
16,2,0.125,0.5213176550249787,0.002102087318735579,3.0629095543527725,0.0014565119340620145,8.80928068886333e-13
16,3,0.125,0.03440672521771494,0.0001387367952384286,0.1536459823971052,7.306360276425293e-05,1.8378655816323535e-12
16,4,0.125,0.0017009322387046496,6.858597736994432e-06,0.009840594857477597,4.6795191284106075e-06,2.974779381614063e-12
16,5,0.125,6.704052226414134e-05,2.703246865600771e-07,0.0002981264889463192,1.4176872718727008e-07,3.4538949675597798e-12
