K,N,h,l2phi,relL2phi,l2u,relL2u,l2divu_f
13,2,0.15384615384615385,30.173783967383144,0.28690235366017686,195.23032356163162,0.11128919388909146,3.242700652925726e-11
13,3,0.15384615384615385,5.528121632293665,0.05256321545018146,21.404256025778327,0.012201293095499138,8.924498931663402e-11
13,4,0.15384615384615385,0.9175015170425722,0.008723908973791399,3.040925340760659,0.0017334506426883482,1.4271869971149292e-10
13,5,0.15384615384615385,0.13503671114550478,0.0012839738728180048,0.4078394656888951,0.00023248501843693603,1.9730647842450887e-10
13,6,0.15384615384615385,0.017727257295629097,0.00016855664664244024,0.04788229711798083,2.729484923552784e-05,3.051584963920406e-10
13,7,0.15384615384615385,0.0021237260097172143,2.0193091836802423e-05,0.006055481041789889,3.4518695224040243e-06,4.1798539443437036e-10
13,8,0.15384615384615385,0.00023542397601805464,2.23848930915093e-06,0.0005946312342792368,3.3896389411720083e-07,5.736267493208917e-10
13,9,0.15384615384615385,2.4875968097047417e-05,2.3652896184095456e-07,7.519503022884577e-05,4.286421364246891e-08,7.69798699701873e-10
13,10,0.15384615384615385,5.191894613904698e-06,4.936625735423257e-08,2.8971203255687747e-05,1.6514759579879916e-08,9.623141015037807e-10
13,11,0.15384615384615385,4.6060567558168106e-06,4.379591654015574e-08,5.4187224418160766e-05,3.088891323114911e-08,1.189138364955349e-09
13,12,0.15384615384615385,4.599286337119702e-06,4.373154115185293e-08,2.828690060844485e-05,1.612467934747282e-08,1.5198474029908627e-09
13,13,0.15384615384615385,4.598814208537548e-06,4.3727051996578386e-08,2.8289243459777223e-05,1.6126014867649325e-08,1.75741660180277e-09
13,14,0.15384615384615385,4.5988877032134405e-06,4.3727750808352135e-08,2.8289281941372504e-05,1.6126036803717657e-08,2.0717880208666113e-09
13,15,0.15384615384615385,4.598892133188852e-06,4.372779293002881e-08,2.8289308642295406e-05,1.612605202432546e-08,2.438173357305855e-09
13,16,0.15384615384615385,4.5988921331900025e-06,4.372779293003975e-08,2.8289295174947442e-05,1.612604434739151e-08,0.0
