,K,N,l2phi,relL2phi,l1phi,relL1phi,l2u,relL2u,l1u,relL1u
370,20,11,28.28427129240902,0.09123958482212796,882.4094634421515,0.005688646957842538,198.69176548445557,0.10200895657189511,6468.266624870711,0.005929376904699702
371,20,12,28.28427124582865,0.0912395846718687,882.4094617341856,0.00568864694683176,198.69176522193146,0.10200895676045178,6468.26661581014,0.0059293769125606495
372,20,13,28.28427124582865,0.0912395846718687,882.4094617341856,0.00568864694683176,198.69176522193146,0.10200895676045175,6468.26661581014,0.0059293769125606495
373,20,14,28.28427124582865,0.0912395846718687,882.4094617341856,0.00568864694683176,198.69176522193146,0.10200895676045175,6468.26661581014,0.0059293769125606495
374,20,15,28.284271245789533,0.09123958467174252,882.4094617324457,0.005688646946820543,198.69176522193146,0.10200895676045174,6468.26661581014,0.0059293769125606495
375,20,16,28.284271245828624,0.09123958467186861,882.4094617341328,0.00568864694683142,198.69176522165685,0.10200895676061329,6468.266615799028,0.005929376912568419
376,20,17,28.284271245829114,0.0912395846718702,882.4094617342829,0.005688646946832387,198.69176522193158,0.10200895676045163,6468.26661581031,0.005929376912560328
377,20,18,28.2842712458291,0.09123958467187016,882.4094617342541,0.005688646946832202,198.6917652219315,0.1020089567604517,6468.266615810199,0.005929376912560529
378,20,19,28.28427124582865,0.0912395846718687,882.4094617341856,0.00568864694683176,198.69176522193146,0.10200895676045175,6468.26661581014,0.0059293769125606495
379,20,20,28.284271245828652,0.09123958467186871,882.4094617341943,0.005688646946831816,198.69176522193658,0.10200895676045216,6468.266615811514,0.005929376912561038
